SMILES,WP:3844,GO:0000165,GO:0004896,KEGG:hsa04064,KEGG:hsa04210,KEGG:hsa04630,GO:0016209,GO:0098869,GO:0072593,GO:0006281
CCN(C1CCS(=O)(=O)C1)C(=O)C(C)N2C(=O)/C(=C/C3=CC=CO3)/SC2=S,0,0,0,0,0,0,0,0,0,1
CCOC(=O)[C@H]1[C@H]2COC3=CC=CC=C3[C@@H]2N4[C@]1(C(=O)N(CC4=O)CC5=CC=C(C=C5)C)C,0,0,0,0,0,0,0,0,0,1
CCOC1=C(C=CC(=C1)C2CC(=O)N3CN(CSC3=C2C#N)C4CCCCC4)O,0,0,0,0,0,0,0,0,0,1
COC(=O)CNC(C1=CC=CC=C1Cl)C2=C(C=CC(=C2)Br)NC(=O)CCN3CCOCC3,0,0,0,0,0,0,0,0,0,1
COC1=C(C=CC(=C1)C2CC(=O)N3CN(CSC3=C2C#N)CC4=CC=CC=C4)OCC5=CC=CC=C5,0,0,0,0,0,0,0,0,0,1
NC1=CC(NC2=NC=CC(C3=CN(C)C4=C3C=CC=C4)=N2)=C(OC)C=C1N(CCN(C)C)C,0,0,1,0,0,0,0,0,0,0
Oc1ccc(cc1O)c1oc2cc(O)cc(O)c2c(=O)c1O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0,0,0,1,1,0,1,0,0,0
[Na+].[H][C@]12SC([C@H]3CCCO3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C([O-])=O,0,0,0,0,1,0,0,0,0,0
C(CCc1n[nH]nn1)CN1CCC(=C2c3ccccc3C=Cc3ccccc23)CC1,0,0,0,0,1,0,0,0,0,0
C[C@@]1(CC[C@]2(C(=C1)C(=O)[C@@]3([C@@H]4[C@@]2(CCCC4(C)C)C(=O)O3)O)O)C=C,0,0,0,0,0,0,0,0,0,1
C[C@@]1(CO)C[C@@H](O)C[C@@]2(C)[C@@H]3CC[C@@](C)(C=C3CC[C@H]12)[C@@H](O)CO,0,0,0,1,1,0,0,0,0,0
C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,0,0,1,0,0,0,0,0,0,0
C1=CC(=CC=C1C(=O)COC(=O)CNC(=O)CNC(=O)C2=CC=C(C=C2)Br)[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
C1=CC(=CC=C1C(=O)N)NC(=O)COC(=O)/C=C/C2=CC=C(O2)Br,0,0,0,0,0,0,0,0,0,1
C1=CC=C(C(=C1)N2C(=NNC2=S)C3=NNC(=C3)C4=CC=CO4)Cl,0,0,0,0,0,0,0,0,0,1
C1=CC=C2C(=C1)C(=CN2)/C=N/N3C(=NNC3=S)C4=CC=CC=C4F,0,0,0,0,0,0,0,0,0,1
C1=CC=C2C(=C1)N=C3C(=N2)N(C(=N3)C4=CC(=CC=C4)Cl)CC5=CC=CO5,0,0,0,0,0,0,0,0,0,1
C1=COC(=C1)C(=O)NCC(=O)OCC(=O)C2=CC=C(C=C2)[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
C1=COC(=C1)C2=NNC(=S)N2/N=C/C3=CC(=C(C=C3)Cl)Cl,0,0,0,0,0,0,0,0,0,1
C1=COC(=C1)CSC(CC(=O)C2=CC=CS2)C3=CC=C(C=C3)O,0,0,0,0,0,0,0,0,0,1
C1=CSC(=C1)C(=O)N/N=C\C=C\C2=CC=C(O2)[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
C1=CSC(=C1)C(=O)NCC(=O)OCC(=O)C2=CC=C(C=C2)[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
C1CCC(C1)N2C3=C(C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=NC=N3)N,0,0,0,0,1,0,0,0,0,0
C1CCN(C1)C2=C(C=C(C=C2)N)S(=O)(=O)NC3=CC=CC(=C3)C(F)(F)F,0,0,0,0,0,0,0,0,0,1
C1CN(CCC1(C2=CC=C(C=C2)Br)O)C3CC(=O)N(C3=O)C4=CC=C(C=C4)Cl,0,0,0,0,0,0,0,0,0,1
C1OC2=C(O1)C=C(C(=C2)/C=N/NS(=O)(=O)C3=CC=C(C=C3)Br)[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
CC(C(=O)NC1=CC=C(C=C1)C(=O)C)OC(=O)/C=C/C2=CC=CO2,0,0,0,0,0,0,0,0,0,1
CC(C)(C)C1=CC=C(C=C1)C(=O)/C=C/C2=CC=CN(C2=S)CC=C,0,0,0,0,0,0,0,0,0,1
CC/C(=C/C1=[N+](C2=CC=CC=C2S1)CC)/SC.COS(=O)(=O)[O-],0,0,0,0,0,0,0,0,0,1
CC1=C(C=CC(=C1)O)N/C=C/C2=C(C(=NS2)SC)C#N,0,0,0,0,0,0,0,0,0,1
CC1=C(SC(=C1C#N)NC(=S)NC(=O)C2=CC=CO2)C,0,0,0,0,0,0,0,0,0,1
CC1=CC(=C(C=C1)NC(=S)N(CCN(C)C)CC2=CC=CS2)C,0,0,0,0,0,0,0,0,0,1
CC1=CC(=CC=C1)C2=NNC(=S)N2/N=C/C=C/C3=CC=CO3,0,0,0,0,0,0,0,0,0,1
CC1=CC=C(C=C1)C(=O)CC(C2=CC=C(C=C2)OC)SC3=CC=CC=C3N,0,0,0,0,0,0,0,0,0,1
CC1=CC=C(C=C1)C(=O)NCC(=O)NCC(=O)OCC(=O)C2=CC=C(C=C2)[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
CC1=CC=C(C=C1)N(CCC#N)C(=O)CSC2=CC=C(C=C2)NC(=O)C,0,0,0,0,0,0,0,0,0,1
CC1=CC=C(C=C1)N=C2NC(=O)/C(=C/C=C/C3=CC=CO3)/S2,0,0,0,0,0,0,0,0,0,1
CC1=CC=C(O1)/C=C/C(=O)NCC2COC3=CC=CC=C3O2,0,0,0,0,0,0,0,0,0,1
CC1=CC=CC=C1C2=NNC(=S)N2/N=C/C=C/C3=CC=CO3,0,0,0,0,0,0,0,0,0,1
CC1=NN(C(=C1Cl)C2=NNC(=S)N2CC3=CC=CO3)C,0,0,0,0,0,0,0,0,0,1
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4=O)O)(C)C(=O)OC,0,0,0,0,0,0,0,0,0,1
Cc1cc(CCCOc2c(C)cc(cc2C)-c2noc(n2)C(F)(F)F)on1,0,0,0,0,1,0,0,0,0,0
CC1CCN(CC1)C(=O)COC(=O)/C=C/C2=CC=C(O2)Br,0,0,0,0,0,0,0,0,0,1
CCC(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)cc1,0,0,0,0,1,0,0,0,0,0
CCC1=NNC(=S)N1/N=C/C2=CNC3=C2C=C(C=C3)Br,0,0,0,0,0,0,0,0,0,1
CCN(CC(=O)NC1=CC=C(C=C1)NC(=O)C)C(=O)/C=C/C2=CC=C(O2)C,0,0,0,0,0,0,0,0,0,1
CN(C)C1=CC=C(C=C1)/C=C\2/C(=O)NC(=O)N(C2=O)CC3=CC=CO3,0,0,0,0,0,0,0,0,0,1
CN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC=CN4,0,0,0,0,0,0,0,0,0,1
CN1C=CC=C1/C=C\2/C(=O)NC(=S)N(C2=O)CC3=CC=C(C=C3)F,0,0,0,0,0,0,0,0,0,1
CN1Cc2c3OCOc3ccc2[C@H]2[C@@H](O)Cc3cc4OCOc4cc3[C@@H]12,0,0,0,0,1,0,0,0,0,0
COC1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC=CO3)/C(=O)NC2=S,0,0,0,0,0,0,0,0,0,1
COC1=CC=C(C=C1)N2C(=O)CC(C2=O)NC3CCCCNC3=O,0,0,0,0,0,0,0,0,0,1
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0,0,0,0,1,0,0,0,0,0
CSCC[C@@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(NCC(N[C@H](C(N1CCC[C@H]1C(N[C@H](C(N)=O)C(C)C)=O)=O)CCCCN)=O)=O)CC2=CNC3=C2C=CC=C3)=O)CCCNC(N)=N)=O)CC4=CC=CC=C4)=O)CC5=CNC=N5)=O)CCC(O)=O)=O)NC([C@@H](NC([C@@H](NC([C@@H](NC(C)=O)CO)=O)CC6=CC=C(C=C6)O)=O)CO)=O.CC(O)=O,0,0,0,0,1,0,0,0,0,0
Nc1ncnc2n(cc(-c3ccc(Oc4ccccc4)cc3)c12)C1CCCC1,0,0,0,0,1,0,0,0,0,0
OC[C@H]1O[C@H](Oc2ccc(\C=C\c3cc(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,0,0,1,1,1,0,0,0,0,0
O=C(N[C@H](C(=O)C(=O)NC1CC1)CCC)[C@H]1N(C[C@H]2[C@@H]1CCC2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1nccnc1)C1CCCCC1)C(C)(C)C,0,0,0,0,1,0,0,0,0,0
[C@]1([C@@]2([C@@H](C[C@@H]1C)[C@H]1[C@]([C@H](C2)O)([C@@]2(C(=CC(=O)C=C2)CC1)C)F)C)(OC(=O)CC)C(=O)CCl,0,0,0,0,1,0,0,0,0,0
C(=O)(CC)O[C@@]1([C@H](C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@]12C)O)F)C)F)C)C(=O)CCl,0,0,0,0,1,0,0,0,0,0
C[C@@]1([C@]2([C@@]3([H])O2)[C@]4(C)[C@H](OC(C)=O)C[C@@]5([H])C(C)(C)C(C=C[C@]5(C)[C@@]4([H])CC1)=O)[C@H](C6=COC=C6)C3=O,0,0,0,1,0,0,0,0,0,0
C[C@@]1(C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12)OC(=O)\C=C\c1ccccc1,0,0,0,0,1,0,0,0,0,0
C[C@@]12C[C@@]3(O)OC(O1)C1(COC(=O)c4ccccc4)[C@H]3C[C@@]21O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O,0,0,0,0,1,0,0,0,0,0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.[Na+].[Na+],0,0,1,0,1,0,0,0,0,0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(COP([O-])([O-])=O)=O)O)C)O)F)C)=O.[Na+].[Na+],0,0,0,0,1,0,0,0,0,0
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OCCc3ccc(O)c(O)c3)[C@H](O)[C@@H](OC(=O)\C=C\c3ccc(O)c(O)c3)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0,0,0,1,0,0,0,0,0
C[C@@H]1O[C@H](OC[C@H]2O[C@@H](OCCc3ccc(O)c(O)c3)[C@H](O)[C@@H](OC(=O)\C=C\c3ccc(O)c(O)c3)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0,0,0,0,0,1,0,0,0
C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)c1ccccc1)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O,0,0,0,0,1,0,1,0,0,0
C1=CC=C(C=C1)CN=CC2=C(C(=CC=C2)O)O,0,0,0,0,0,0,0,0,0,1
C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=C(C=C3)Cl,0,0,0,0,0,0,0,0,0,1
C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=C(C=C3)F,0,0,0,0,0,0,0,0,0,1
C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=CC=C3F,0,0,0,0,0,0,0,0,0,1
C1=CC2=NC(=C(N2C=C1)C3=CC=CO3)/N=C/C4=CC=C(O4)C5=CC(=C(C=C5)Cl)[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
C1=CC2=NON=C2C(=C1N)[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
C1=NN=C(S1)N=C2C(=NSS2)Cl,0,0,0,0,0,0,0,0,0,1
c1cc2c(c(c1)Cl)scc2COC(Cn1ccnc1)c1c(cc(cc1)Cl)Cl.[N+](=O)(O)[O-],0,0,0,0,1,0,0,0,0,0
c1cc2c(ccnc2cc1Cl)NCCNc1c2ccc(cc2ncc1)Cl,0,0,1,0,1,0,0,0,0,0
c1cn(cn1)C(c1ccccc1)c1ccc(cc1)c1ccccc1,0,0,0,0,1,0,0,0,0,0
CC(C)(C)c1ccc(cc1)S(=O)(=O)\C=C\C#N,0,0,0,1,1,0,0,0,0,0
CC(C)n1cnc2c(NCCc3c[nH]c4ccccc34)nc(nc12)-c1cncc(C)c1,0,0,0,0,1,0,0,0,0,0
CC1=C(C=C(C=C1)NNC(=S)N)Cl,0,0,0,0,0,0,0,0,0,1
CC1=CC(=C(C(=C1)/C=N/NC(=S)N)O)/C=N/NC(=S)N,0,0,0,0,0,0,0,0,0,1
CC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,0,0,0,0,0,0,0,0,0,1
CC1=CC=C(O1)CN(CC2CCCO2)C(=O)CN3C4=CC=CC=C4OC(C3=O)C(C)C,0,0,0,0,0,0,0,0,0,1
CC1=CC2=C(C=C1)OC[C@H]3[C@H]2N4C(=O)CN(C(=O)[C@]4([C@H]3C5=CC=CC=C5)C)CC6=CC=C(C=C6)F,0,0,0,0,0,0,0,0,0,1
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,0,0,0,0,0,0,1,0,0,0
CCCCCCCCCC(=O)CC(O)S(=O)(=O)[O-].[Na+],0,0,0,1,0,0,0,0,0,0
CCCCCCCCCCCC(=O)CC(O)S(=O)(=O)[O-].[Na+],0,1,0,1,1,0,0,0,0,0
CCCCCCOc1c(c(c(c(c1)C)O)C)C,0,0,0,1,1,0,1,0,0,0
CCN(CC)CCCNC(=O)/C=C/C(=O)O,0,0,0,0,0,0,0,0,0,1
CCS(=O)(=O)C1=NN2C(=N)/C(=C\C3=CC=C(O3)SCC4=CC=CO4)/C(=O)N=C2S1,0,0,0,0,0,0,0,0,0,1
Cl.Cl.CC(=N)NCc1cccc(CN)c1,0,0,0,0,1,0,0,0,0,0
Clc1ccc(cc1)C(=O)n3c2ccc(cc2c(CC(=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)C)c3C)OC,0,0,0,0,1,0,0,0,0,0
Clc1cccc(NN=C(C#N)C#N)c1,0,0,1,1,1,0,0,0,0,0
COC1=C(C=CC(=C1)C[C@@H](CO)[C@@H](CC2=CC(=C(C=C2)O)OC)CO)O,0,0,1,0,0,0,1,0,0,0
COC1=CC=C(C=C1)N=C2C=CC(=O)O2,0,0,0,0,0,0,0,0,0,1
COC1=CC=CC=C1NS(=O)(=O)C2=C(C=CC(=C2)NC(=S)NCCN3CCOCC3)N4CCOCC4,0,0,0,0,0,0,0,0,0,1
COc1cc2oc(cc(=O)c2c(O)c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)-c1ccc(O)cc1,0,0,0,0,1,0,0,0,0,0
COc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)NCCCCCCN1C(=O)C=CC1=O,0,0,0,0,1,0,0,0,0,0
O=C(NCCCCCCNC(=O)O\N=C1/CCCCC1)O\N=C1\CCCCC1,0,0,0,0,1,0,0,0,0,0
O=C(O)[C@@H](N)CCNC(NO)=N.CC(O)=O.CC(O)=O,0,0,0,0,1,0,0,0,0,0
O=C1C2=C(C)[C@]3(CC[C@H]2[C@@H]2CC=C4C[C@H](CC[C@]4(C)[C@@H]12)O)O[C@@H]1C[C@@H](CN[C@H]1[C@H]3C)C,0,0,0,0,1,0,1,0,0,0
O=C1O[C@@]([H])([C@@](C)([C@H]2CC[C@]3([C@@]4([C@H]5[C@@H]([C@@](O)(CC=CC6=O)[C@]6([C@]4(CC[C@@]32C)[H])C)O5)[H])[H])O)CC(C)=C1C,0,0,0,1,0,0,0,0,0,0
OC[C@]12O[C@H]1[C@@H](O)[C@@H]1C=CO[C@@H](O[C@@H]3O[C@H](COC(=O)\C=C\c4ccccc4)[C@@H](O)[C@H](O)[C@H]3O)[C@H]21,0,0,0,0,1,0,1,0,0,0
OC[C@H](O)CN1CCN(CC1)c1ccccc1,0,0,0,0,1,0,0,0,0,0
Oc1ccc(cc1)C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,0,0,0,1,1,0,0,0,0,0
OCC(O)CN1CCN(CC1)c1ccccc1,0,0,0,0,1,0,0,0,0,0
CC(O)=O.O=C(N)[C@H](CCCCNC([C@H](CCCNC(N)=N)NC([C@H](CC1=CC=C(O)C=C1)NC([C@H](CO)NC([C@H](CC(C)C)NC([C@H](CO)NC([C@H](C(C)C)NC(CNC([C@H](CCCCN)N)=O)=O)=O)=O)=O)=O)=O)=O)NC([C@H](CCCNC(N)=N)NC([C@H](CC2=CC=C(O)C=C2)NC([C@H](CO)NC([C@H](CC(C)C)NC([C@H](CO)NC([C@H](C(C)C)NC(CNC([C@H](CCCCN)N)=O)=O)=O)=O)=O)=O)=O)=O,0,0,0,0,1,0,0,0,0,0
N=C(N)NCCCC(N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0,0,0,0,1,0,0,0,0,0
O1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@]1([C@@]3(CC[C@]4(CCC(C[C@H]4C3=CC[C@H]21)(C)C)C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)C)C)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O)O)C(=O)O,0,0,0,0,1,0,0,0,0,0
O1[C@H]([C@@H]([C@H]([C@@H]([C@H]1CO[C@@H]1OC[C@]([C@H]1O)(O)CO)OC(=O)/C=C/c1cc(c(cc1)O)O)O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)OCCc1cc(c(cc1)O)O,0,0,1,1,1,0,1,0,0,0
[C@H]1(C=C[C@@H](C1)n1cnc2c1nc(nc2NC1CC1)N)CO,0,0,0,0,1,0,0,0,0,0
C=CCN1C(=NNC1=S)CSC2=CC=CC=C2[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
C=CCN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.Br,0,0,0,0,0,0,0,0,0,1
C=CCSC1=C(C(CC(=O)N1)C2=CC=CC=C2Cl)C#N,0,0,0,0,0,0,0,0,0,1
C1=CC(=CC=C1C2C=C(C(=O)N2C3=CC=C(C=C3)S(=O)(=O)N)NC4=CC=C(C=C4)S(=O)(=O)N)[N+](=O)[O-],0,0,0,0,0,0,0,0,0,1
C1=CC(=CC=C1CN2C(=O)/C(=C\C3=CC=C(S3)[N+](=O)[O-])/C(=O)NC2=O)F,0,0,0,0,0,0,0,0,0,1
C1=CC(=CC2=C1C=CC3=C2C(C(=C(O3)N)C#N)C4=CSC=C4)O,0,0,0,0,0,0,0,0,0,1
C1=CC=C(C=C1)OCC2=NNC(=S)N2/N=C/C3=CC=C(S3)Br,0,0,0,0,0,0,0,0,0,1
C1=COC(=C1)C2=C(N3C=C(C=CC3=N2)Br)CC4=CSC=C4,0,0,0,0,0,0,0,0,0,1
C1=COC(=C1)C2=C(N3C=C(C=CC3=N2)Cl)CC4=CSC=C4,0,0,0,0,0,0,0,0,0,1
C1CC(=O)N(C1)CCC2CCN(CC2)C3CC(=O)N(C3=O)C4=CC=C(C=C4)Cl,0,0,0,0,0,0,0,0,0,1
C1CC(=O)N(C1)CCC2CCN(CC2)C3CC(=O)N(C3=O)C4=CC=C(C=C4)F,0,0,0,0,0,0,0,0,0,1
C1CCN(C1)C2=CC=C(C=C2)NC(=S)NC(=O)/C=C/C3=CC=CO3,0,0,0,0,0,0,0,0,0,1
C1CN(CCN1C2CC(=O)N(C2=O)CC3=CC=CS3)C4=CC=C(C=C4)O,0,0,0,0,0,0,0,0,0,1
C1CN(CCN1CC(=O)NCC(=O)NC2=C(C(=C(C=C2)F)F)F)C3=CC=C(C=C3)O,0,0,0,0,0,0,0,0,0,1
CC(=O)NC1=CC=C(C=C1)SCC(=O)N(C)CC(=O)NC2=CC=CC=C2Cl,0,0,0,0,0,0,0,0,0,1
CC(=O)NC1=CC=C(C=C1)SCC(=O)NCC2(CCCCC2)N3CCCCC3,0,0,0,0,0,0,0,0,0,1
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(C2=CN=CC=C2)N3CCN(CC3)CCO,0,0,0,0,0,0,0,0,0,1
CC1=C(C(=CC=C1)C)N2C(=O)CC(C2=O)N3CCC4=CC(=C(C=C4C3)OC)OC,0,0,0,0,0,0,0,0,0,1
CC1=CC=C(O1)/C=N/N2C(=NNC2=S)C3=CC(=CC=C3)Cl,0,0,0,0,0,0,0,0,0,1
CC1=CN2C(=NC(=C2CC3=CSC=C3)C4=CC=CO4)C=C1,0,0,0,0,0,0,0,0,0,1
Cc1cc(Oc2ccccc2)ccc1Nc1c2cc(OC)c(OC)cc2ncn1.Cl,0,1,0,0,0,0,0,0,0,0
CC1CCc2nc(N)c(C#N)c(-c3cccnc3)c2C1,0,0,1,0,1,0,0,0,0,0
CCC(=S)/C=C\1/N(C2=CC=CC=C2S1)CCCS(=O)(=O)[O-].[Na+],0,0,0,0,0,0,0,0,0,1
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0,0,0,0,1,0,0,0,0,0
CCOC1=CC=CC(=C1O)/C=N/N2C(=O)CSC2=S,0,0,0,0,0,0,0,0,0,1
Cl.CCCCCOc1ccccc1\C(=C/SC)n1ccnc1,0,0,0,0,1,0,0,0,0,0
Cl.CN(C)CC(c1ccc(OC(=O)c2ccc(C)cc2)cc1)C1(O)CCCCC1,0,0,0,0,1,0,0,0,0,0
COC1=C(C=C(C=C1)C2CC(=NC3=CC=CC=C3S2)C4=CC=CS4)OC,0,0,0,0,0,0,0,0,0,1
COC1=CC(=C(C=C1)N2C(=O)CC(C2=O)NC34CC5CC(C3)CC(C5)C4)OC,0,0,0,0,0,0,0,0,0,1
COC1=CC=C(C=C1)N2C(=NNC2=S)COC3=C(C=C(C=C3)Cl)Cl,0,0,0,0,0,0,0,0,0,1
COC1=NC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,0,0,0,0,0,0,0,0,0,1
COc1ccc(cc1)c1cn2ncc(c2nc1)c1c2cccnc2ccc1,0,0,1,0,0,0,0,0,0,0
CC(O)=O.O=C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N1)=O)C(C)C)=O)CCCCN)=O)CC2=CNC3=C2C=CC=C3)=O)CC4=CC=C(C=C4)O)=O)CSSC[C@H]1C(N[C@H](C(N)=O)CC5=CNC6=C5C=CC=C6)=O)[C@H](N)CC7=CC=CC=C7,0,0,0,0,1,0,0,0,0,0
CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)c(\C=N\N4CCN(CC4)C4CCCC4)c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C,0,0,0,0,1,0,0,0,0,0
[C@@]12([C@H]([C@H]3[C@](C[C@@H]2O)([C@]([C@H](C3)C)(C(=O)COC(=O)CC)OC(=O)CC)C)CCC2=CC(=O)C=C[C@]12C)F,0,0,0,0,1,0,0,0,0,0
C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H](O[C@H]2OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)CO)O)O)O)O)O,0,1,0,1,1,0,1,0,0,0
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)oc(cc4=O)-c3ccc(O)cc3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0,0,0,1,0,0,0,0,0
C1=CC=C(C=C1)NC2=CC=CC=C2.Cl,0,0,0,0,0,0,1,0,0,0
CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@@H](CC7=CC=CC=C7)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC8=CNC=N8)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C.CC(O)=O,0,0,0,0,1,0,0,0,0,0
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,0,0,0,0,1,0,0,0,0,0
CN(C)C(=O)N=NC(=O)N(C)C,0,0,0,0,0,0,0,0,0,1
CN1CCC(COc2cnc(nc2)c2cccc(Cn3nc(ccc3=O)c3cc(ccc3)C#N)c2)CC1,0,0,1,0,0,0,0,0,0,0
COC(=O)/C=C/C(=O)OC,0,0,0,1,1,0,1,0,0,0
O=C1C2=C(O)C=C(O[C@H]3[C@@H]([C@H]([C@H](O)[C@@H](CO)O3)O)O[C@@]4([H])[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)C=C2OC(C5=CC(O)=C(O)C=C5)=C1,0,0,0,0,0,0,1,0,0,0
Oc1ccc(cc1)C=5Oc4c(c(O)cc(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]3O)c4O)C(=O)C=5O,0,0,0,0,0,0,1,0,0,0
